src_port,dst_port,num_packets,total_bytes,avg_pkt_len,bytes_out,bytes_in,pss_0,pss_1,pss_2,pss_3,pss_4,pss_5,pss_6,pss_7,pss_8,pss_9,iat_mean,iat_std,iat_min,iat_max,iat_cv,tls_version,num_ciphersuites,num_extensions,has_sni,analysis_confidence,is_malware,is_well_known_port,source_file
14952,443,8,4941,617.625,3009,1932,806,401,953,695,280,268,970,568,0,0,0.7752857142857142,0.9439969301229918,0.056,3.004,1.217611665903988,1.3,5,15,1,0.9449358799590389,0,1,pcap_003.json
54138,993,6,5220,870.0,2357,2863,874,1379,935,1234,548,250,0,0,0,0,1.2546,1.283699279426455,0.0,3.695,1.0231940693658976,1.3,5,15,1,0.8006048629075602,0,1,pcap_003.json
13543,443,12,10057,838.0833333333334,4603,5454,1034,1423,439,1145,991,245,830,922,315,672,0.7267272727272727,0.5999610731174134,0.04,2.203,0.8255656497737739,1.2,5,6,1,0.8278173261077572,0,1,pcap_003.json
21604,995,5,3756,751.2,2155,1601,1054,390,442,1211,659,0,0,0,0,0,1.0527499999999999,0.7397409597284714,0.276,2.189,0.7026748608202057,1.3,5,6,1,0.7252573327596818,0,1,pcap_003.json
41187,995,11,9953,904.8181818181819,5315,4638,1194,150,801,919,318,1238,333,910,1381,1421,0.6335999999999999,0.39930770090244944,0.006,1.622,0.6302204875354316,1.2,5,6,1,0.9733511621403044,0,1,pcap_003.json
24447,8443,7,5969,852.7142857142857,3004,2965,105,1107,463,434,993,1424,1443,0,0,0,0.8143333333333334,0.8050204276221125,0.135,2.215,0.9885637670349313,1.3,5,6,1,0.8753232313981036,0,1,pcap_003.json
17179,443,9,6932,770.2222222222222,4219,2713,484,368,1413,537,807,629,401,1179,1114,0,0.458125,0.5983820764152282,0.019,1.975,1.3061546006335132,1.3,5,15,1,0.9375859813693884,0,1,pcap_003.json
18144,8443,7,5492,784.5714285714286,3238,2254,379,637,1042,1221,530,396,1287,0,0,0,0.9134999999999999,0.7803543532695045,0.188,2.278,0.8542466921395782,1.3,5,6,1,0.960513385710497,0,1,pcap_003.json
63173,443,9,5615,623.8888888888889,3153,2462,688,502,924,285,837,1130,554,545,150,0,0.8612500000000001,0.9222258061342677,0.132,2.899,1.0707991943503834,1.2,5,6,1,0.8710659107659389,0,1,pcap_003.json
32087,443,9,4676,519.5555555555555,3751,925,699,266,148,330,861,66,593,263,1450,0,1.52325,1.9204497357390014,0.225,5.945,1.2607580736839004,1.3,5,15,1,0.0,0,1,pcap_003.json
27104,995,14,13016,929.7142857142857,7715,5301,1408,961,1335,711,1171,191,1142,1232,426,339,0.8896923076923076,0.6993546898738299,0.067,2.094,0.7860635455956934,1.2,5,15,1,0.8379483465970585,0,1,pcap_003.json
20229,995,5,3491,698.2,2643,848,734,332,568,516,1341,0,0,0,0,0,0.6315,0.40094045692596303,0.291,1.296,0.6349017528518813,1.3,5,6,1,0.712978143566145,0,1,pcap_003.json
51664,443,5,4439,887.8,3227,1212,1457,1121,917,91,853,0,0,0,0,0,1.15825,0.795307919927873,0.323,2.415,0.6866461644099918,1.2,5,15,1,0.0,0,1,pcap_003.json
21153,443,5,3247,649.4,1542,1705,102,579,69,1126,1371,0,0,0,0,0,1.34725,1.4373013558401733,0.175,3.737,1.0668408653480594,1.3,5,15,1,0.9706893145700078,0,1,pcap_003.json
17675,995,13,11050,850.0,5911,5139,1224,423,549,617,628,967,1330,1082,106,1432,1.0538333333333334,0.6037840167550719,0.122,1.876,0.5729407086083237,1.3,5,6,1,0.887462395693512,0,1,pcap_003.json
41534,995,10,8431,843.1,4272,4159,1394,870,1386,173,114,756,666,1308,712,1052,0.6644444444444445,0.46529825825571536,0.121,1.789,0.7002816595821802,1.3,5,15,1,0.8129409822770616,0,1,pcap_003.json
22715,443,14,8427,601.9285714285714,3712,4715,631,369,416,463,445,730,369,820,933,477,0.9016153846153847,0.803573991467689,0.071,2.533,0.8912602925586517,1.3,5,6,1,0.7716493271730205,0,1,pcap_003.json
4170,8443,9,7514,834.8888888888889,3807,3707,209,1096,1320,1176,381,1258,764,177,1133,0,1.108125,1.2881546333321168,0.064,3.741,1.1624632900910248,1.2,5,15,1,0.7371805960766101,0,1,pcap_003.json
28038,443,14,11700,835.7142857142857,3461,8239,211,1373,762,1259,457,1391,260,1145,414,1162,0.9304615384615385,0.8711404210206839,0.052,3.008,0.9362454921683937,1.3,5,15,1,0.8314063680020454,0,1,pcap_003.json
8712,443,6,2799,466.5,643,2156,187,1379,342,43,114,734,0,0,0,0,1.2411999999999999,0.890189957256315,0.258,2.78,0.7172010612764382,1.3,5,15,1,0.7522686163065062,0,1,pcap_003.json
57580,443,11,8815,801.3636363636364,3771,5044,704,1457,1402,1348,622,767,265,451,622,1021,1.2417000000000002,1.3955507192502896,0.037,4.948,1.123903293267528,1.3,5,15,1,0.8141712464852775,0,1,pcap_003.json
24364,995,9,4029,447.6666666666667,1627,2402,304,947,641,369,248,127,175,959,259,0,0.6865,0.5329298734355206,0.242,1.801,0.7762998884712609,1.3,5,15,1,0.9172949443826868,0,1,pcap_003.json
8959,8443,14,10211,729.3571428571429,5591,4620,534,912,669,662,846,1350,1040,283,1446,412,1.229923076923077,1.3222543373135056,0.01,5.137,1.075070760214871,1.3,5,6,1,0.9568303288030946,0,1,pcap_003.json
19965,995,12,9773,814.4166666666666,3876,5897,291,1094,100,1398,679,1335,251,164,1183,933,0.9018181818181819,0.735906221567768,0.117,2.957,0.816025044077162,1.2,5,15,1,0.9810526824778911,0,1,pcap_003.json
26884,993,8,5222,652.75,3893,1329,1076,64,314,261,1192,257,1311,747,0,0,1.5567142857142857,2.069959124115789,0.0,6.519,1.3296975193916236,1.3,5,6,1,0.7949151566355572,0,1,pcap_003.json
61703,993,11,7489,680.8181818181819,2834,4655,418,1204,88,530,446,1324,262,932,357,665,1.5001,1.2852060107235728,0.143,3.626,0.8567468906896692,1.2,5,15,1,0.0,0,1,pcap_003.json
1761,443,10,8071,807.1,4319,3752,1037,386,760,1309,954,172,1410,1167,158,718,0.8947777777777779,1.0409121830584491,0.047,3.509,1.1633192161338681,1.3,5,15,1,0.0,0,1,pcap_003.json
14398,995,11,6708,609.8181818181819,4302,2406,272,455,1036,783,599,115,619,382,1023,671,1.0515,1.633502326291579,0.039,5.779,1.5534972194879495,1.2,5,6,1,0.742424825789145,0,1,pcap_003.json
20652,993,7,6599,942.7142857142857,4133,2466,829,884,929,1423,926,159,1449,0,0,0,0.7098333333333332,0.6614024031471982,0.104,2.034,0.9317714061712116,1.3,5,6,1,0.7710929257702608,0,1,pcap_003.json
1190,993,11,6470,588.1818181818181,3967,2503,696,294,1012,1119,231,214,124,767,1100,109,1.4847000000000001,1.2693102103110965,0.006,4.062,0.8549270629158054,1.3,5,6,1,0.9661497800032717,0,1,pcap_003.json
4679,995,10,7705,770.5,4606,3099,1384,56,723,622,682,1455,738,754,1079,212,0.6422222222222221,0.41745013748225146,0.212,1.502,0.6500088645917411,1.3,5,15,1,0.8040882638858144,0,1,pcap_003.json
36327,443,5,2867,573.4,1919,948,1241,684,166,264,512,0,0,0,0,0,1.29325,1.0241233751360233,0.173,2.84,0.7918989948857709,1.2,5,15,1,0.783187785829205,0,1,pcap_003.json
35508,995,7,5636,805.1428571428571,3520,2116,1242,984,922,463,1169,669,187,0,0,0,0.9053333333333334,0.5981189030805014,0.415,2.185,0.6606615277030574,0.0,0,0,0,0.9338581617447503,0,1,pcap_003.json
15702,993,6,4647,774.5,2650,1997,690,435,715,962,1245,600,0,0,0,0,1.3830000000000002,1.5790901177576917,0.114,4.464,1.141786057670059,1.3,5,6,1,0.8889146455368448,0,1,pcap_003.json
60689,8443,7,4049,578.4285714285714,2042,2007,56,509,594,617,623,881,769,0,0,0,1.516,0.7539798847891545,0.664,2.844,0.4973482089638222,1.3,5,15,1,0.9883277542978117,0,1,pcap_003.json
31667,995,9,5552,616.8888888888889,2869,2683,323,1042,173,1285,1037,158,977,198,359,0,1.02525,0.6518250819813548,0.293,2.461,0.6357718429469444,1.3,5,6,1,0.8610983947609966,0,1,pcap_003.json
30254,8443,12,10216,851.3333333333334,4651,5565,1439,1187,841,769,1052,833,214,1448,145,567,1.2863636363636362,1.4503416696343265,0.064,4.92,1.1274740894683812,1.2,5,6,1,0.9372950523002802,0,1,pcap_003.json
52926,995,9,7871,874.5555555555555,4210,3661,796,881,1406,622,858,906,949,1252,201,0,1.1749999999999998,0.7147387634653657,0.081,2.34,0.6082883093322262,1.2,5,6,1,0.72424466149708,0,1,pcap_003.json
9646,8443,7,6371,910.1428571428571,3572,2799,1303,243,900,1332,176,1224,1193,0,0,0,1.4636666666666667,1.086781589015117,0.173,2.794,0.7425062097575383,1.2,5,15,1,0.7579131206592221,0,1,pcap_003.json
38632,443,13,9111,700.8461538461538,5283,3828,1281,138,272,511,718,1295,358,976,1363,804,0.9174999999999999,0.9688140946538711,0.093,3.37,1.0559281685600777,1.3,5,6,1,0.0,0,1,pcap_003.json
6333,34963,13,2809,216.07692307692307,1335,1474,129,267,123,300,260,184,163,175,137,153,58.74733333333334,4.595535067383945,50.692,64.266,0.07822542414493612,1.2,5,6,1,0.14593405927172004,1,0,pcap_003.json
29846,49547,13,3397,261.3076923076923,1572,1825,256,386,123,231,176,189,216,343,154,284,60.96125000000001,5.792243853133832,53.186,71.476,0.09501517526516978,1.2,5,6,1,0.22100709152136255,1,0,pcap_003.json
31548,62415,14,3925,280.35714285714283,1913,2012,399,393,281,317,204,306,128,350,350,362,60.76323076923077,4.306122799239495,54.166,68.669,0.07086724561426753,1.2,5,15,1,0.16538645639803531,1,0,pcap_003.json
22273,54482,5,1357,271.4,673,684,381,342,145,342,147,0,0,0,0,0,62.16025,2.467158930328567,59.803,66.294,0.03969029935253747,1.2,5,6,1,0.37659043765249867,1,0,pcap_003.json
55246,42009,13,2956,227.3846153846154,999,1957,191,388,126,325,118,388,136,225,108,381,59.66291666666667,4.272199461993267,53.367,66.953,0.07160560865406235,1.2,5,6,1,0.18886313194001114,1,0,pcap_003.json
3825,29855,10,2517,251.7,1089,1428,242,266,116,372,150,273,253,346,328,171,62.486555555555555,4.48102143889119,56.877,71.59,0.0717117690205728,0.0,0,0,0,0.26450722733070275,1,0,pcap_003.json
7082,45345,7,1619,231.28571428571428,898,721,374,143,212,326,138,252,174,0,0,0,59.2215,2.481469037351329,53.984,61.673,0.041901489110396206,1.2,5,6,1,0.0,0,0,pcap_003.json
20899,4321,9,2499,277.6666666666667,1598,901,387,290,317,181,320,111,238,319,336,0,59.664375,5.340764035639001,47.705,64.451,0.08951344978706308,1.2,5,15,1,0.3990432820977371,1,0,pcap_003.json
53110,14360,7,1888,269.7142857142857,883,1005,105,298,196,381,393,326,189,0,0,0,57.91766666666666,5.216223016278689,48.662,64.029,0.09006272725556433,1.2,5,15,1,0.3369123021906541,1,0,pcap_003.json
63079,17185,13,3240,249.23076923076923,1689,1551,269,261,231,368,350,113,179,234,230,338,61.141416666666665,2.7302770145882422,56.861,65.462,0.04465511536105355,1.2,5,15,1,0.2790549243988242,1,0,pcap_003.json
3164,443,7,5357,765.2857142857143,2915,2442,665,921,983,848,906,673,361,0,0,0,1.4215,0.8651791240354028,0.304,2.954,0.6086381456457283,1.3,5,6,1,0.8568372135781708,0,1,pcap_004.json
41655,443,9,5095,566.1111111111111,2808,2287,303,569,789,492,853,1004,186,222,677,0,1.5067499999999998,1.198618970941141,0.082,3.659,0.795499565914147,1.3,5,15,1,0.8035053214267394,0,1,pcap_004.json
32048,993,8,3571,446.375,1411,2160,662,922,563,414,67,227,119,597,0,0,1.0385714285714287,0.5491913164288164,0.054,1.697,0.5287949401652977,1.3,5,15,1,0.7936348417499903,0,1,pcap_004.json
48234,443,6,3922,653.6666666666666,1070,2852,390,940,464,1309,216,603,0,0,0,0,1.3836,0.9280425852297942,0.395,2.628,0.6707448577838929,1.3,5,15,1,0.9888843422181874,0,1,pcap_004.json
50991,995,9,8793,977.0,4752,4041,907,1285,935,1151,531,672,1093,933,1286,0,1.126875,0.951761188205844,0.262,3.288,0.844602274614171,1.3,5,15,1,0.8971666398804308,0,1,pcap_004.json
65000,993,6,6786,1131.0,2993,3793,781,1000,1309,1364,903,1429,0,0,0,0,1.311,0.7119997191010683,0.297,2.164,0.5430966583532176,1.3,5,15,1,0.9022412219854176,0,1,pcap_004.json
23696,443,10,8165,816.5,4333,3832,1377,965,648,475,652,1126,1274,614,382,652,0.5997777777777777,0.6412937925748711,0.034,1.965,1.0692189946598443,1.3,5,15,1,0.9201881317023837,0,1,pcap_004.json
17633,8443,7,3933,561.8571428571429,2409,1524,484,167,306,253,1437,1104,182,0,0,0,0.8248333333333333,0.4967046126443988,0.212,1.77,0.6021878512560908,1.2,5,6,1,0.9765007773377863,0,1,pcap_004.json
36871,993,7,6553,936.1428571428571,3610,2943,656,1116,1344,587,1302,1240,308,0,0,0,1.0633333333333335,0.6450598594101343,0.263,2.216,0.6066393662164272,1.3,5,6,1,0.7778870924324427,0,1,pcap_004.json
51636,995,8,6280,785.0,4015,2265,1182,833,676,273,820,972,1337,187,0,0,1.3657142857142859,1.5417804841236284,0.203,5.006,1.1289187645256693,1.3,5,15,1,0.9819197177537169,0,1,pcap_004.json
4002,443,9,6103,678.1111111111111,4357,1746,1056,262,596,469,1411,490,81,525,1213,0,1.08175,1.4653930146892336,0.061,4.777,1.3546503486842927,1.3,5,15,1,0.0,0,1,pcap_004.json
21282,993,8,6297,787.125,3199,3098,1109,62,484,1372,512,1145,1094,519,0,0,1.1232857142857144,0.44660104097048225,0.523,1.732,0.3975845462028965,1.2,5,15,1,0.9017660759630473,0,1,pcap_004.json
6342,8443,6,4479,746.5,1463,3016,489,854,397,741,577,1421,0,0,0,0,0.6306,0.42268267056977865,0.268,1.366,0.670286505819503,1.3,5,15,1,0.7147707381581627,0,1,pcap_004.json
52796,993,5,3607,721.4,2050,1557,58,504,1254,1053,738,0,0,0,0,0,0.5325,0.3607010535055311,0.171,1.093,0.6773728704329223,1.2,5,15,1,0.7945783748346881,0,1,pcap_004.json
3955,995,8,6070,758.75,3589,2481,784,970,941,163,725,336,1139,1012,0,0,0.9561428571428571,0.5663616786298383,0.071,1.653,0.592340019484367,0.0,0,0,0,0.0,0,1,pcap_004.json
30444,8443,8,5321,665.125,2983,2338,170,563,870,914,1357,603,586,258,0,0,1.1072857142857144,1.180441408273764,0.255,3.883,1.0660675858490964,1.3,5,15,1,0.0,0,1,pcap_004.json
46310,8443,13,9149,703.7692307692307,3748,5401,903,633,964,592,126,552,626,946,488,1263,1.3166666666666667,1.803929522520828,0.07,6.719,1.37007305507911,1.3,5,6,1,0.7572543254361656,0,1,pcap_004.json
50364,995,9,7367,818.5555555555555,5120,2247,659,1084,894,522,898,555,1415,86,1254,0,0.780125,0.6238325972366304,0.231,2.234,0.7996572308753475,1.2,5,15,1,0.0,0,1,pcap_004.json
37834,993,14,9836,702.5714285714286,4102,5734,380,1171,253,589,144,473,1030,882,1404,517,0.7709230769230769,0.6348936266491918,0.021,1.784,0.8235499048532722,1.2,5,6,1,0.0,0,1,pcap_004.json
35678,993,9,5389,598.7777777777778,2899,2490,408,70,1037,1003,337,1149,93,268,1024,0,0.906375,0.42864814752311714,0.205,1.536,0.4729258281871379,1.3,5,6,1,0.8514627892879627,0,1,pcap_004.json
37573,995,9,7224,802.6666666666666,3701,3523,815,725,264,987,1415,359,734,1452,473,0,0.7793749999999999,0.7417046139636722,0.013,2.445,0.9516659040432042,1.3,5,15,1,0.835595579053201,0,1,pcap_004.json
47574,995,5,3136,627.2,2449,687,947,389,638,298,864,0,0,0,0,0,0.5085,0.4331815439281779,0.017,1.164,0.8518811090032998,1.2,5,15,1,0.8138255835583632,0,1,pcap_004.json
31899,443,13,10007,769.7692307692307,5379,4628,218,540,1009,554,816,813,1001,1450,610,416,1.2776666666666667,2.3768731677469783,0.05,8.634,1.8603233767912692,1.3,5,6,1,0.8574280517990882,0,1,pcap_004.json
43557,993,11,9305,845.9090909090909,3937,5368,625,1437,248,1036,460,234,1321,1395,901,1266,1.1960000000000002,1.4062210352572602,0.007,4.142,1.1757700963689464,1.3,5,6,1,0.7975698002279674,0,1,pcap_004.json
36890,993,13,9303,715.6153846153846,6157,3146,1299,931,703,215,1154,641,1041,90,305,645,0.6409999999999999,0.4117331255396712,0.181,1.65,0.6423293690166478,1.3,5,6,1,0.9266865971774181,0,1,pcap_004.json
30444,8443,9,5199,577.6666666666666,2700,2499,209,1173,490,62,859,743,580,521,562,0,0.7565,0.7704242337829204,0.101,2.65,1.0184061252913688,1.3,5,15,1,0.7307729034300554,0,1,pcap_004.json
29568,443,6,3751,625.1666666666666,1830,1921,1073,165,336,1012,421,744,0,0,0,0,1.5325999999999997,1.3367256412592676,0.06,3.843,0.8721947287350045,1.3,5,15,1,0.81207002859176,0,1,pcap_004.json
10481,993,12,9376,781.3333333333334,4602,4774,270,1234,1195,1105,368,950,1132,776,482,90,1.2396363636363636,0.7896729210971145,0.08,3.052,0.637019810213278,1.3,5,6,1,0.8801294965564255,0,1,pcap_004.json
45934,8443,10,8611,861.1,4535,4076,765,983,1054,642,832,701,1345,624,539,1126,0.819,0.779533763790183,0.167,2.826,0.9518116773994909,1.3,5,6,1,0.8320803969456406,0,1,pcap_004.json
61333,995,6,3312,552.0,1876,1436,280,991,491,371,1105,74,0,0,0,0,0.6443999999999999,0.43900095671877526,0.192,1.261,0.6812553642439096,1.2,5,6,1,0.8098279205230392,0,1,pcap_004.json
30455,993,6,4062,677.0,2046,2016,248,690,959,711,839,615,0,0,0,0,0.9328,0.9722031474954193,0.16,2.827,1.0422417962000636,1.3,5,15,1,0.7153904117773809,0,1,pcap_004.json
20723,8443,12,9415,784.5833333333334,4713,4702,1004,1443,454,678,1101,327,1154,1112,359,514,0.8524545454545455,0.6328214402235528,0.099,2.074,0.7423521214097345,1.3,5,6,1,0.0,0,1,pcap_004.json
63808,8443,11,8680,789.0909090909091,5020,3660,1406,897,324,534,856,892,987,956,1404,381,1.0008000000000001,1.058324505999932,0.046,3.865,1.0574785231813868,0.0,0,0,0,0.7519976567750769,0,1,pcap_004.json
22456,993,9,7378,819.7777777777778,4094,3284,767,979,194,1119,1378,890,491,296,1264,0,0.75325,0.7793503304034713,0.041,2.44,1.034650289284396,1.3,5,6,1,0.7044589309729041,0,1,pcap_004.json
43037,443,13,9093,699.4615384615385,4304,4789,377,941,721,653,794,816,894,86,183,1215,1.35125,1.0951326498800653,0.005,3.741,0.8104589453321482,1.3,5,6,1,0.9229699670541205,0,1,pcap_004.json
49462,993,12,9146,762.1666666666666,3660,5486,1103,766,131,1186,552,46,1413,1161,222,1298,0.7412727272727273,0.6020197959459006,0.105,2.012,0.8121434578617741,1.3,5,6,1,0.0,0,1,pcap_004.json
11378,995,5,4977,995.4,2621,2356,555,1059,1089,1297,977,0,0,0,0,0,0.5337500000000001,0.5155246720575068,0.009,1.191,0.9658541865246029,1.3,5,6,1,0.8864971318835092,0,1,pcap_004.json
61015,443,14,10024,716.0,2932,7092,244,1106,54,950,729,1444,159,103,353,1279,1.4676923076923076,1.1242122291163152,0.2,3.528,0.7659726927941352,1.2,5,6,1,0.7364358833617829,0,1,pcap_004.json
49227,8443,6,5257,876.1666666666666,1775,3482,756,1254,379,815,640,1413,0,0,0,0,1.5678,1.2614682556449845,0.243,3.137,0.8046104449834064,1.2,5,6,1,0.0,0,1,pcap_004.json
6939,995,8,4570,571.25,1375,3195,42,302,60,1352,889,246,384,1295,0,0,0.617,0.3091883383496677,0.179,1.094,0.5011156213122653,0.0,0,0,0,0.8264921911312271,0,1,pcap_004.json
31731,995,14,8182,584.4285714285714,3994,4188,435,1439,1279,132,245,1074,783,413,71,179,1.3046153846153847,1.1222039125318424,0.067,4.087,0.8601798857850206,1.3,5,15,1,0.0,0,1,pcap_004.json
58927,995,8,5839,729.875,3346,2493,599,960,1282,653,804,645,661,235,0,0,0.5357142857142857,0.28517048248658666,0.171,1.054,0.5323182339749618,1.3,5,15,1,0.8589451917375883,0,1,pcap_004.json
46863,443,10,8108,810.8,4986,3122,1031,417,1305,396,1260,698,74,500,1316,1111,1.0206666666666666,0.8640330497794115,0.058,2.77,0.8465379325075881,1.3,5,15,1,0.9447718648993619,0,1,pcap_004.json
61976,443,10,6810,681.0,3429,3381,449,544,302,747,500,116,1235,1191,943,783,1.506,1.2568457874112213,0.029,4.622,0.8345589557843435,1.2,5,15,1,0.8405159475620764,0,1,pcap_004.json
50031,993,13,7210,554.6153846153846,3259,3951,630,385,188,874,157,327,336,1455,940,465,1.4697500000000001,0.9219069118770433,0.079,3.134,0.627254234990334,1.3,5,6,1,0.830141527643782,0,1,pcap_004.json
56175,8443,5,3545,709.0,1654,1891,844,1430,657,461,153,0,0,0,0,0,1.6567500000000002,1.5186896284297198,0.009,3.587,0.9166679513684742,1.3,5,15,1,0.8146638185727668,0,1,pcap_004.json
57765,995,7,4341,620.1428571428571,2628,1713,171,540,174,809,1304,364,979,0,0,0,0.8818333333333332,0.3556343706049171,0.275,1.412,0.40328977955575557,1.3,5,6,1,0.721473910028035,0,1,pcap_004.json
31459,443,11,7826,711.4545454545455,4392,3434,829,743,606,1082,901,866,1122,97,790,646,0.8183,0.6697450335762111,0.007,2.044,0.8184590413982782,1.3,5,6,1,0.7471264952571628,0,1,pcap_004.json
63447,443,7,5173,739.0,2327,2846,1188,593,561,1174,50,1079,528,0,0,0,0.7186666666666667,0.42815560515100376,0.1,1.356,0.5957638290598383,1.2,5,15,1,0.9476084886184057,0,1,pcap_004.json
1982,443,5,3316,663.2,2973,343,1449,43,1391,300,133,0,0,0,0,0,0.74475,0.3626454018735107,0.434,1.362,0.48693575276738593,1.3,5,6,1,0.0,0,1,pcap_004.json
13822,443,5,4373,874.6,2487,1886,543,749,867,1137,1077,0,0,0,0,0,0.92275,0.9250071283509116,0.027,2.453,1.0024460887032367,1.3,5,6,1,0.9364143377215143,0,1,pcap_004.json
5665,443,10,7271,727.1,4337,2934,789,481,573,1407,1404,562,1101,421,470,63,1.0438888888888886,1.218382027703995,0.052,4.082,1.1671568120634335,1.2,5,15,1,0.7309177950302511,0,1,pcap_004.json
35842,8443,12,9196,766.3333333333334,5304,3892,1012,1346,1361,164,519,1425,891,471,1152,45,1.0034545454545454,0.6587742562222335,0.035,2.231,0.656506325280356,1.3,5,6,1,0.0,0,1,pcap_004.json
8575,8443,14,13835,988.2142857142857,7264,6571,1140,1442,846,1239,1446,1344,1013,69,1021,1225,1.1363076923076922,0.8432091979332828,0.127,3.182,0.7420606263967422,1.3,5,6,1,0.8092357927737629,0,1,pcap_004.json
18590,993,13,10441,803.1538461538462,5323,5118,1222,1420,164,643,1105,530,798,1435,1213,219,0.5948333333333333,0.6178705141226778,0.01,2.169,1.0387287993096292,1.3,5,15,1,0.845944844154203,0,1,pcap_004.json
13390,995,9,7597,844.1111111111111,4105,3492,265,952,958,332,241,1152,1356,1056,1285,0,0.48425000000000007,0.3374899072564986,0.044,0.926,0.6969332106484224,1.3,5,6,1,0.8907360940550493,0,1,pcap_004.json
42587,995,14,8923,637.3571428571429,4055,4868,746,1050,1198,821,165,880,51,555,355,1187,0.5300769230769231,0.5017453325126452,0.0,1.587,0.946551926086836,1.3,5,6,1,0.9150922391501066,0,1,pcap_004.json
49557,443,14,9386,670.4285714285714,3514,5872,84,284,362,1124,126,267,662,987,64,1288,1.2859230769230767,1.1066053053257734,0.009,3.738,0.860553267286897,1.3,5,15,1,0.7899578954881096,0,1,pcap_004.json
6514,995,10,8493,849.3,3632,4861,535,876,712,1152,1422,1323,575,1244,388,266,1.069,1.3485324533646854,0.054,4.536,1.2614896663841773,1.3,5,6,1,0.8930577123085905,0,1,pcap_004.json
23098,443,9,6288,698.6666666666666,3284,3004,226,203,141,1216,617,575,935,1010,1365,0,1.14975,1.1720669509460626,0.02,2.973,1.019410263923516,1.2,5,15,1,0.0,0,1,pcap_004.json
10664,443,9,5985,665.0,3748,2237,835,537,1356,236,66,174,1090,1290,401,0,1.286625,1.1158696090381708,0.194,3.138,0.8672842584577254,1.2,5,6,1,0.8525663429572907,0,1,pcap_004.json
21663,993,11,6557,596.0909090909091,4048,2509,1328,459,179,737,428,252,1328,272,442,789,0.7463,0.7500874682328721,0.007,2.522,1.0050749942822887,1.3,5,15,1,0.7932494153236864,0,1,pcap_004.json
24009,995,6,4299,716.5,2309,1990,703,638,428,970,1178,382,0,0,0,0,1.2069999999999999,0.9342305925198554,0.313,2.875,0.7740104329079167,1.2,5,15,1,0.7487251441061376,0,1,pcap_004.json
29468,995,6,4612,768.6666666666666,2623,1989,1209,622,51,807,1363,560,0,0,0,0,0.8186,0.4154956558136318,0.298,1.376,0.507568599821197,1.2,5,15,1,0.7234201360832635,0,1,pcap_004.json
35553,443,5,4445,889.0,3587,858,1276,173,1306,685,1005,0,0,0,0,0,1.2365000000000002,0.82643405665546,0.399,2.201,0.6683655937367246,1.2,5,6,1,0.8503463476245018,0,1,pcap_004.json
61076,995,11,8336,757.8181818181819,3584,4752,367,1159,214,536,74,964,1372,867,215,1226,0.8544,0.7786267655301865,0.131,2.523,0.9113140982328961,1.2,5,15,1,0.0,0,1,pcap_004.json
12544,993,12,7447,620.5833333333334,5321,2126,1092,639,744,180,600,541,1254,88,666,316,1.0676363636363637,0.9885548012332561,0.087,3.184,0.9259283730897323,1.3,5,15,1,0.7237525483789485,0,1,pcap_004.json
51638,995,12,8695,724.5833333333334,4563,4132,255,255,1106,873,269,424,510,213,1081,1354,0.9994545454545455,0.6094856793956932,0.057,2.031,0.6098183075634551,0.0,0,0,0,0.9555529746154011,0,1,pcap_004.json
58082,995,8,6285,785.625,3592,2693,1425,743,654,289,550,813,963,848,0,0,1.1058571428571429,0.8524643986820848,0.445,3.067,0.7708630397590225,1.2,5,15,1,0.0,0,1,pcap_004.json
8211,443,6,3932,655.3333333333334,2406,1526,788,954,899,157,719,415,0,0,0,0,1.432,1.1420577918827048,0.289,2.885,0.7975263909795425,1.3,5,15,1,0.0,0,1,pcap_004.json
37766,995,9,7575,841.6666666666666,4066,3509,287,437,1365,906,302,1059,915,1107,1197,0,0.913375,1.2589230454539306,0.005,4.127,1.3783200169195902,1.2,5,6,1,0.9637629481533821,0,1,pcap_004.json
37405,993,5,3459,691.8,2225,1234,664,361,265,873,1296,0,0,0,0,0,0.65725,0.572617837217808,0.16,1.631,0.871232920833485,1.3,5,6,1,0.0,0,1,pcap_004.json
4509,995,8,7358,919.75,3322,4036,1176,1344,562,982,952,1050,632,660,0,0,0.3828571428571429,0.22757443276646783,0.137,0.753,0.5944108318527144,1.2,5,15,1,0.7133092216837642,0,1,pcap_004.json
17573,993,5,4540,908.0,3131,1409,1434,633,387,776,1310,0,0,0,0,0,0.659,0.5976043841873987,0.02,1.616,0.9068351808609995,1.2,5,6,1,0.7771725136979777,0,1,pcap_004.json
6659,995,5,2866,573.2,885,1981,121,555,185,1426,579,0,0,0,0,0,0.46149999999999997,0.4470047538897098,0.006,1.172,0.9685910160123723,1.3,5,15,1,0.7799936907899271,0,1,pcap_004.json
33574,8443,7,5322,760.2857142857143,3065,2257,297,866,749,1133,1088,258,931,0,0,0,1.8351666666666668,1.5722502363032278,0.077,4.508,0.8567343036798988,1.2,5,15,1,0.718984479177586,0,1,pcap_004.json
60139,8443,5,4325,865.0,2726,1599,1122,1277,992,322,612,0,0,0,0,0,1.488,0.9079322661961078,0.095,2.425,0.6101695337339434,1.3,5,6,1,0.0,0,1,pcap_004.json
53966,995,6,4167,694.5,1730,2437,584,254,700,1270,446,913,0,0,0,0,1.0078,1.1947607961428932,0.089,3.359,1.1855137885918765,1.3,5,6,1,0.7425029808161657,0,1,pcap_004.json
